# This file was generated with ParaNMR v1.14.0 at 13:12:39 21-07-2026 
shift (ppm),intensity (a.u.)
-112.697316,0.000417
-112.695071,0.000417
-112.692825,0.000417
-112.690579,0.000418
-112.688333,0.000418
-112.686088,0.000418
-112.683842,0.000418
-112.681596,0.000418
-112.679350,0.000418
-112.677104,0.000418
-112.674859,0.000418
-112.672613,0.000418
-112.670367,0.000418
-112.668121,0.000419
-112.665875,0.000419
-112.663630,0.000419
-112.661384,0.000419
-112.659138,0.000419
-112.656892,0.000419
-112.654647,0.000419
-112.652401,0.000419
-112.650155,0.000419
-112.647909,0.000419
-112.645663,0.000419
-112.643418,0.000420
-112.641172,0.000420
-112.638926,0.000420
-112.636680,0.000420
-112.634434,0.000420
-112.632189,0.000420
-112.629943,0.000420
-112.627697,0.000420
-112.625451,0.000420
-112.623206,0.000420
-112.620960,0.000420
-112.618714,0.000421
-112.616468,0.000421
-112.614222,0.000421
-112.611977,0.000421
-112.609731,0.000421
-112.607485,0.000421
-112.605239,0.000421
-112.602994,0.000421
-112.600748,0.000421
-112.598502,0.000421
-112.596256,0.000421
-112.594010,0.000422
-112.591765,0.000422
-112.589519,0.000422
-112.587273,0.000422
-112.585027,0.000422
-112.582781,0.000422
-112.580536,0.000422
-112.578290,0.000422
-112.576044,0.000422
-112.573798,0.000422
-112.571553,0.000422
-112.569307,0.000423
-112.567061,0.000423
-112.564815,0.000423
-112.562569,0.000423
-112.560324,0.000423
-112.558078,0.000423
-112.555832,0.000423
-112.553586,0.000423
-112.551340,0.000423
-112.549095,0.000423
-112.546849,0.000424
-112.544603,0.000424
-112.542357,0.000424
-112.540112,0.000424
-112.537866,0.000424
-112.535620,0.000424
-112.533374,0.000424
-112.531128,0.000424
-112.528883,0.000424
-112.526637,0.000424
-112.524391,0.000424
-112.522145,0.000425
-112.519900,0.000425
-112.517654,0.000425
-112.515408,0.000425
-112.513162,0.000425
-112.510916,0.000425
-112.508671,0.000425
-112.506425,0.000425
-112.504179,0.000425
-112.501933,0.000425
-112.499687,0.000426
-112.497442,0.000426
-112.495196,0.000426
-112.492950,0.000426
-112.490704,0.000426
-112.488459,0.000426
-112.486213,0.000426
-112.483967,0.000426
-112.481721,0.000426
-112.479475,0.000426
-112.477230,0.000426
-112.474984,0.000427
-112.472738,0.000427
-112.470492,0.000427
-112.468246,0.000427
-112.466001,0.000427
-112.463755,0.000427
-112.461509,0.000427
-112.459263,0.000427
-112.457018,0.000427
-112.454772,0.000427
-112.452526,0.000428
-112.450280,0.000428
-112.448034,0.000428
-112.445789,0.000428
-112.443543,0.000428
-112.441297,0.000428
-112.439051,0.000428
-112.436806,0.000428
-112.434560,0.000428
-112.432314,0.000428
-112.430068,0.000428
-112.427822,0.000429
-112.425577,0.000429
-112.423331,0.000429
-112.421085,0.000429
-112.418839,0.000429
-112.416593,0.000429
-112.414348,0.000429
-112.412102,0.000429
-112.409856,0.000429
-112.407610,0.000429
-112.405365,0.000430
-112.403119,0.000430
-112.400873,0.000430
-112.398627,0.000430
-112.396381,0.000430
-112.394136,0.000430
-112.391890,0.000430
-112.389644,0.000430
-112.387398,0.000430
-112.385152,0.000430
-112.382907,0.000430
-112.380661,0.000431
-112.378415,0.000431
-112.376169,0.000431
-112.373924,0.000431
-112.371678,0.000431
-112.369432,0.000431
-112.367186,0.000431
-112.364940,0.000431
-112.362695,0.000431
-112.360449,0.000431
-112.358203,0.000432
-112.355957,0.000432
-112.353712,0.000432
-112.351466,0.000432
-112.349220,0.000432
-112.346974,0.000432
-112.344728,0.000432
-112.342483,0.000432
-112.340237,0.000432
-112.337991,0.000432
-112.335745,0.000433
-112.333499,0.000433
-112.331254,0.000433
-112.329008,0.000433
-112.326762,0.000433
-112.324516,0.000433
-112.322271,0.000433
-112.320025,0.000433
-112.317779,0.000433
