# This file was generated with ParaNMR v1.15.0 at 22:26:56 22-07-2026 
shift (ppm),intensity (a.u.)
-111.230804,0.000535
-111.228600,0.000535
-111.226395,0.000535
-111.224190,0.000535
-111.221985,0.000536
-111.219780,0.000536
-111.217575,0.000536
-111.215370,0.000536
-111.213165,0.000536
-111.210960,0.000536
-111.208755,0.000536
-111.206550,0.000536
-111.204345,0.000536
-111.202140,0.000537
-111.199935,0.000537
-111.197730,0.000537
-111.195525,0.000537
-111.193320,0.000537
-111.191115,0.000537
-111.188910,0.000537
-111.186706,0.000537
-111.184501,0.000537
-111.182296,0.000537
-111.180091,0.000538
-111.177886,0.000538
-111.175681,0.000538
-111.173476,0.000538
-111.171271,0.000538
-111.169066,0.000538
-111.166861,0.000538
-111.164656,0.000538
-111.162451,0.000538
-111.160246,0.000539
-111.158041,0.000539
-111.155836,0.000539
-111.153631,0.000539
-111.151426,0.000539
-111.149221,0.000539
-111.147017,0.000539
-111.144812,0.000539
-111.142607,0.000539
-111.140402,0.000540
-111.138197,0.000540
-111.135992,0.000540
-111.133787,0.000540
-111.131582,0.000540
-111.129377,0.000540
-111.127172,0.000540
-111.124967,0.000540
-111.122762,0.000540
-111.120557,0.000540
-111.118352,0.000541
-111.116147,0.000541
-111.113942,0.000541
-111.111737,0.000541
-111.109532,0.000541
-111.107328,0.000541
-111.105123,0.000541
-111.102918,0.000541
-111.100713,0.000541
-111.098508,0.000542
-111.096303,0.000542
-111.094098,0.000542
-111.091893,0.000542
-111.089688,0.000542
-111.087483,0.000542
-111.085278,0.000542
-111.083073,0.000542
-111.080868,0.000542
-111.078663,0.000543
-111.076458,0.000543
-111.074253,0.000543
-111.072048,0.000543
-111.069843,0.000543
-111.067638,0.000543
-111.065434,0.000543
-111.063229,0.000543
-111.061024,0.000543
-111.058819,0.000544
-111.056614,0.000544
-111.054409,0.000544
-111.052204,0.000544
-111.049999,0.000544
-111.047794,0.000544
-111.045589,0.000544
-111.043384,0.000544
-111.041179,0.000544
-111.038974,0.000545
-111.036769,0.000545
-111.034564,0.000545
-111.032359,0.000545
-111.030154,0.000545
-111.027949,0.000545
-111.025745,0.000545
-111.023540,0.000545
-111.021335,0.000545
-111.019130,0.000546
-111.016925,0.000546
-111.014720,0.000546
-111.012515,0.000546
-111.010310,0.000546
-111.008105,0.000546
-111.005900,0.000546
-111.003695,0.000546
-111.001490,0.000546
-110.999285,0.000546
-110.997080,0.000547
-110.994875,0.000547
-110.992670,0.000547
-110.990465,0.000547
-110.988260,0.000547
-110.986056,0.000547
-110.983851,0.000547
-110.981646,0.000547
-110.979441,0.000547
-110.977236,0.000548
-110.975031,0.000548
-110.972826,0.000548
-110.970621,0.000548
-110.968416,0.000548
-110.966211,0.000548
-110.964006,0.000548
-110.961801,0.000548
-110.959596,0.000548
-110.957391,0.000549
-110.955186,0.000549
-110.952981,0.000549
-110.950776,0.000549
-110.948571,0.000549
-110.946367,0.000549
-110.944162,0.000549
-110.941957,0.000549
-110.939752,0.000549
-110.937547,0.000550
-110.935342,0.000550
-110.933137,0.000550
-110.930932,0.000550
-110.928727,0.000550
-110.926522,0.000550
-110.924317,0.000550
-110.922112,0.000550
-110.919907,0.000550
-110.917702,0.000551
-110.915497,0.000551
-110.913292,0.000551
-110.911087,0.000551
-110.908882,0.000551
-110.906677,0.000551
-110.904473,0.000551
-110.902268,0.000551
-110.900063,0.000551
-110.897858,0.000552
-110.895653,0.000552
-110.893448,0.000552
-110.891243,0.000552
-110.889038,0.000552
-110.886833,0.000552
-110.884628,0.000552
-110.882423,0.000552
-110.880218,0.000553
-110.878013,0.000553
-110.875808,0.000553
-110.873603,0.000553
-110.871398,0.000553
-110.869193,0.000553
-110.866988,0.000553
-110.864784,0.000553
-110.862579,0.000553
-110.860374,0.000554
-110.858169,0.000554
-110.855964,0.000554
-110.853759,0.000554
-110.851554,0.000554
-110.849349,0.000554
-110.847144,0.000554
-110.844939,0.000554
-110.842734,0.000554
-110.840529,0.000555
-110.838324,0.000555
-110.836119,0.000555
-110.833914,0.000555
-110.831709,0.000555
-110.829504,0.000555
-110.827299,0.000555
-110.825095,0.000555
-110.822890,0.000555
-110.820685,0.000556
-110.818480,0.000556
-110.816275,0.000556
-110.814070,0.000556
-110.811865,0.000556
-110.809660,0.000556
-110.807455,0.000556
-110.805250,0.000556
-110.803045,0.000556
-110.800840,0.000557
-110.798635,0.000557
-110.796430,0.000557
-110.794225,0.000557
-110.792020,0.000557
-110.789815,0.000557
-110.787610,0.000557
-110.785405,0.000557
-110.783201,0.000557
-110.780996,0.000558
-110.778791,0.000558
-110.776586,0.000558
-110.774381,0.000558
-110.772176,0.000558
-110.769971,0.000558
-110.767766,0.000558
-110.765561,0.000558
-110.763356,0.000559
-110.761151,0.000559
-110.758946,0.000559
-110.756741,0.000559
-110.754536,0.000559
-110.752331,0.000559
-110.750126,0.000559
-110.747921,0.000559
-110.745716,0.000559
-110.743512,0.000560
-110.741307,0.000560
-110.739102,0.000560
-110.736897,0.000560
-110.734692,0.000560
-110.732487,0.000560
-110.730282,0.000560
-110.728077,0.000560
-110.725872,0.000560
-110.723667,0.000561
-110.721462,0.000561
-110.719257,0.000561
-110.717052,0.000561
-110.714847,0.000561
-110.712642,0.000561
-110.710437,0.000561
-110.708232,0.000561
-110.706027,0.000562
-110.703823,0.000562
-110.701618,0.000562
-110.699413,0.000562
-110.697208,0.000562
-110.695003,0.000562
-110.692798,0.000562
-110.690593,0.000562
-110.688388,0.000562
-110.686183,0.000563
-110.683978,0.000563
-110.681773,0.000563
-110.679568,0.000563
-110.677363,0.000563
-110.675158,0.000563
-110.672953,0.000563
-110.670748,0.000563
-110.668543,0.000563
-110.666338,0.000564
-110.664134,0.000564
-110.661929,0.000564
-110.659724,0.000564
-110.657519,0.000564
-110.655314,0.000564
-110.653109,0.000564
-110.650904,0.000564
-110.648699,0.000565
-110.646494,0.000565
-110.644289,0.000565
-110.642084,0.000565
-110.639879,0.000565
-110.637674,0.000565
-110.635469,0.000565
-110.633264,0.000565
-110.631059,0.000565
-110.628854,0.000566
-110.626649,0.000566
-110.624444,0.000566
-110.622240,0.000566
-110.620035,0.000566
-110.617830,0.000566
-110.615625,0.000566
-110.613420,0.000566
-110.611215,0.000567
-110.609010,0.000567
-110.606805,0.000567
-110.604600,0.000567
-110.602395,0.000567
-110.600190,0.000567
-110.597985,0.000567
-110.595780,0.000567
-110.593575,0.000567
-110.591370,0.000568
-110.589165,0.000568
-110.586960,0.000568
-110.584755,0.000568
-110.582551,0.000568
-110.580346,0.000568
-110.578141,0.000568
-110.575936,0.000568
-110.573731,0.000569
-110.571526,0.000569
-110.569321,0.000569
-110.567116,0.000569
-110.564911,0.000569
-110.562706,0.000569
-110.560501,0.000569
-110.558296,0.000569
-110.556091,0.000569
-110.553886,0.000570
-110.551681,0.000570
-110.549476,0.000570
-110.547271,0.000570
-110.545066,0.000570
-110.542862,0.000570
-110.540657,0.000570
-110.538452,0.000570
-110.536247,0.000571
-110.534042,0.000571
-110.531837,0.000571
-110.529632,0.000571
-110.527427,0.000571
-110.525222,0.000571
-110.523017,0.000571
-110.520812,0.000571
-110.518607,0.000571
-110.516402,0.000572
-110.514197,0.000572
-110.511992,0.000572
-110.509787,0.000572
-110.507582,0.000572
-110.505377,0.000572
-110.503173,0.000572
-110.500968,0.000572
-110.498763,0.000573
-110.496558,0.000573
-110.494353,0.000573
-110.492148,0.000573
-110.489943,0.000573
-110.487738,0.000573
-110.485533,0.000573
-110.483328,0.000573
-110.481123,0.000573
-110.478918,0.000574
-110.476713,0.000574
-110.474508,0.000574
-110.472303,0.000574
-110.470098,0.000574
-110.467893,0.000574
-110.465688,0.000574
-110.463483,0.000574
-110.461279,0.000575
-110.459074,0.000575
-110.456869,0.000575
-110.454664,0.000575
