# This file was generated with SimpNMR v1.6.0 at 10:40:15 16-03-2026 
shift (ppm),intensity (a.u.)
-102.330325,0.000014
-102.319099,0.000014
-102.307874,0.000014
-102.296648,0.000014
-102.285423,0.000014
-102.274197,0.000014
-102.262972,0.000014
-102.251746,0.000014
-102.240521,0.000014
-102.229295,0.000014
-102.218070,0.000014
-102.206844,0.000014
-102.195619,0.000014
-102.184393,0.000014
-102.173168,0.000014
-102.161942,0.000014
-102.150717,0.000014
-102.139491,0.000014
-102.128266,0.000014
-102.117040,0.000014
-102.105815,0.000014
-102.094589,0.000014
-102.083364,0.000014
-102.072138,0.000014
-102.060913,0.000014
-102.049687,0.000014
-102.038462,0.000014
-102.027236,0.000014
-102.016011,0.000014
-102.004785,0.000014
-101.993560,0.000014
-101.982334,0.000014
-101.971109,0.000014
-101.959883,0.000014
-101.948658,0.000014
-101.937432,0.000014
-101.926207,0.000014
-101.914981,0.000014
-101.903756,0.000014
-101.892530,0.000014
-101.881305,0.000014
-101.870079,0.000014
-101.858854,0.000014
-101.847628,0.000014
-101.836403,0.000014
-101.825178,0.000014
-101.813952,0.000014
-101.802727,0.000014
-101.791501,0.000014
-101.780276,0.000014
-101.769050,0.000014
-101.757825,0.000014
-101.746599,0.000014
-101.735374,0.000014
-101.724148,0.000014
-101.712923,0.000014
-101.701697,0.000014
-101.690472,0.000014
-101.679246,0.000014
-101.668021,0.000014
-101.656795,0.000014
-101.645570,0.000014
-101.634344,0.000014
-101.623119,0.000014
-101.611893,0.000014
-101.600668,0.000014
-101.589442,0.000014
-101.578217,0.000014
-101.566991,0.000014
-101.555766,0.000014
-101.544540,0.000014
-101.533315,0.000014
-101.522089,0.000014
-101.510864,0.000014
-101.499638,0.000014
-101.488413,0.000014
-101.477187,0.000014
-101.465962,0.000014
-101.454736,0.000014
-101.443511,0.000014
-101.432285,0.000014
-101.421060,0.000014
-101.409834,0.000014
-101.398609,0.000014
-101.387383,0.000014
-101.376158,0.000014
-101.364932,0.000014
-101.353707,0.000014
-101.342481,0.000014
-101.331256,0.000014
-101.320030,0.000014
-101.308805,0.000014
-101.297579,0.000014
-101.286354,0.000014
-101.275128,0.000014
-101.263903,0.000014
-101.252677,0.000014
-101.241452,0.000014
-101.230226,0.000014
-101.219001,0.000014
-101.207775,0.000014
-101.196550,0.000014
-101.185324,0.000014
-101.174099,0.000014
-101.162873,0.000014
-101.151648,0.000014
-101.140422,0.000014
-101.129197,0.000014
-101.117971,0.000014
-101.106746,0.000014
-101.095520,0.000014
-101.084295,0.000014
-101.073069,0.000014
-101.061844,0.000014
-101.050619,0.000014
-101.039393,0.000014
-101.028168,0.000014
-101.016942,0.000014
-101.005717,0.000014
-100.994491,0.000014
-100.983266,0.000014
-100.972040,0.000014
-100.960815,0.000014
-100.949589,0.000014
-100.938364,0.000014
-100.927138,0.000014
-100.915913,0.000014
-100.904687,0.000014
-100.893462,0.000014
-100.882236,0.000014
-100.871011,0.000014
-100.859785,0.000014
-100.848560,0.000014
-100.837334,0.000014
-100.826109,0.000014
-100.814883,0.000014
-100.803658,0.000014
-100.792432,0.000014
-100.781207,0.000014
-100.769981,0.000014
-100.758756,0.000014
-100.747530,0.000014
-100.736305,0.000014
-100.725079,0.000014
-100.713854,0.000014
-100.702628,0.000014
-100.691403,0.000014
-100.680177,0.000014
-100.668952,0.000014
-100.657726,0.000014
-100.646501,0.000014
-100.635275,0.000014
-100.624050,0.000014
-100.612824,0.000014
-100.601599,0.000014
-100.590373,0.000014
-100.579148,0.000014
-100.567922,0.000014
-100.556697,0.000014
-100.545471,0.000014
-100.534246,0.000014
-100.523020,0.000014
-100.511795,0.000014
-100.500569,0.000014
-100.489344,0.000014
-100.478118,0.000014
-100.466893,0.000014
-100.455667,0.000014
-100.444442,0.000014
-100.433216,0.000014
-100.421991,0.000014
-100.410765,0.000014
-100.399540,0.000014
-100.388314,0.000014
-100.377089,0.000014
-100.365863,0.000014
-100.354638,0.000014
-100.343412,0.000014
-100.332187,0.000014
-100.320961,0.000014
-100.309736,0.000014
-100.298510,0.000014
-100.287285,0.000014
-100.276060,0.000014
-100.264834,0.000014
-100.253609,0.000014
-100.242383,0.000014
-100.231158,0.000014
-100.219932,0.000014
-100.208707,0.000014
-100.197481,0.000014
-100.186256,0.000014
-100.175030,0.000014
-100.163805,0.000014
-100.152579,0.000014
-100.141354,0.000014
-100.130128,0.000014
-100.118903,0.000014
-100.107677,0.000014
-100.096452,0.000014
-100.085226,0.000014
-100.074001,0.000014
-100.062775,0.000014
-100.051550,0.000014
-100.040324,0.000014
-100.029099,0.000014
-100.017873,0.000014
-100.006648,0.000014
-99.995422,0.000014
-99.984197,0.000014
-99.972971,0.000014
-99.961746,0.000014
-99.950520,0.000014
-99.939295,0.000014
-99.928069,0.000014
-99.916844,0.000014
-99.905618,0.000014
-99.894393,0.000014
-99.883167,0.000014
-99.871942,0.000014
-99.860716,0.000014
-99.849491,0.000014
-99.838265,0.000014
-99.827040,0.000014
-99.815814,0.000014
-99.804589,0.000014
-99.793363,0.000014
-99.782138,0.000014
-99.770912,0.000014
-99.759687,0.000014
-99.748461,0.000014
-99.737236,0.000014
-99.726010,0.000014
-99.714785,0.000014
-99.703559,0.000014
-99.692334,0.000014
-99.681108,0.000014
-99.669883,0.000014
-99.658657,0.000014
-99.647432,0.000014
-99.636206,0.000014
-99.624981,0.000014
-99.613755,0.000014
-99.602530,0.000014
-99.591304,0.000014
-99.580079,0.000014
-99.568853,0.000014
-99.557628,0.000014
-99.546402,0.000014
-99.535177,0.000014
-99.523951,0.000014
-99.512726,0.000014
-99.501501,0.000014
-99.490275,0.000014
-99.479050,0.000014
-99.467824,0.000014
-99.456599,0.000014
-99.445373,0.000014
-99.434148,0.000014
-99.422922,0.000014
-99.411697,0.000014
-99.400471,0.000014
-99.389246,0.000014
-99.378020,0.000014
-99.366795,0.000014
-99.355569,0.000014
-99.344344,0.000014
-99.333118,0.000014
-99.321893,0.000014
-99.310667,0.000014
-99.299442,0.000014
-99.288216,0.000014
-99.276991,0.000014
-99.265765,0.000014
-99.254540,0.000014
-99.243314,0.000014
-99.232089,0.000014
-99.220863,0.000014
-99.209638,0.000014
-99.198412,0.000014
-99.187187,0.000014
-99.175961,0.000014
-99.164736,0.000014
-99.153510,0.000014
-99.142285,0.000014
-99.131059,0.000014
-99.119834,0.000014
-99.108608,0.000014
-99.097383,0.000014
-99.086157,0.000014
-99.074932,0.000014
-99.063706,0.000014
-99.052481,0.000014
-99.041255,0.000014
-99.030030,0.000014
-99.018804,0.000014
-99.007579,0.000014
-98.996353,0.000014
-98.985128,0.000014
-98.973902,0.000014
-98.962677,0.000014
-98.951451,0.000014
-98.940226,0.000014
-98.929000,0.000014
-98.917775,0.000014
-98.906549,0.000014
-98.895324,0.000014
-98.884098,0.000014
-98.872873,0.000014
-98.861647,0.000014
-98.850422,0.000014
-98.839196,0.000014
-98.827971,0.000014
-98.816745,0.000014
-98.805520,0.000014
-98.794294,0.000014
-98.783069,0.000014
-98.771843,0.000014
-98.760618,0.000014
-98.749392,0.000014
-98.738167,0.000014
-98.726942,0.000014
-98.715716,0.000014
-98.704491,0.000014
-98.693265,0.000014
-98.682040,0.000014
-98.670814,0.000014
-98.659589,0.000014
-98.648363,0.000014
-98.637138,0.000014
-98.625912,0.000014
-98.614687,0.000014
-98.603461,0.000014
-98.592236,0.000014
-98.581010,0.000014
-98.569785,0.000014
-98.558559,0.000014
-98.547334,0.000014
-98.536108,0.000014
-98.524883,0.000014
-98.513657,0.000014
-98.502432,0.000014
-98.491206,0.000014
-98.479981,0.000014
-98.468755,0.000014
-98.457530,0.000014
-98.446304,0.000014
-98.435079,0.000014
-98.423853,0.000014
-98.412628,0.000014
-98.401402,0.000014
-98.390177,0.000014
-98.378951,0.000014
-98.367726,0.000014
-98.356500,0.000014
-98.345275,0.000014
-98.334049,0.000014
-98.322824,0.000014
-98.311598,0.000014
-98.300373,0.000014
-98.289147,0.000014
-98.277922,0.000014
-98.266696,0.000014
-98.255471,0.000014
-98.244245,0.000014
-98.233020,0.000014
-98.221794,0.000014
-98.210569,0.000014
-98.199343,0.000014
-98.188118,0.000014
-98.176892,0.000014
-98.165667,0.000014
-98.154441,0.000014
-98.143216,0.000014
-98.131990,0.000014
-98.120765,0.000014
-98.109539,0.000014
-98.098314,0.000014
-98.087088,0.000014
-98.075863,0.000014
-98.064637,0.000014
-98.053412,0.000014
-98.042186,0.000014
-98.030961,0.000014
-98.019735,0.000014
-98.008510,0.000014
-97.997284,0.000014
-97.986059,0.000014
-97.974833,0.000014
-97.963608,0.000014
-97.952383,0.000014
-97.941157,0.000014
-97.929932,0.000014
-97.918706,0.000014
-97.907481,0.000014
-97.896255,0.000014
-97.885030,0.000014
-97.873804,0.000014
-97.862579,0.000014
-97.851353,0.000014
-97.840128,0.000014
-97.828902,0.000014
-97.817677,0.000014
-97.806451,0.000014
-97.795226,0.000014
-97.784000,0.000014
-97.772775,0.000014
-97.761549,0.000014
-97.750324,0.000014
-97.739098,0.000014
-97.727873,0.000014
-97.716647,0.000014
-97.705422,0.000014
-97.694196,0.000014
-97.682971,0.000014
-97.671745,0.000014
-97.660520,0.000014
-97.649294,0.000014
-97.638069,0.000014
-97.626843,0.000014
-97.615618,0.000014
-97.604392,0.000014
-97.593167,0.000014
-97.581941,0.000014
-97.570716,0.000014
-97.559490,0.000014
-97.548265,0.000014
-97.537039,0.000014
-97.525814,0.000014
-97.514588,0.000014
-97.503363,0.000014
-97.492137,0.000014
-97.480912,0.000014
-97.469686,0.000014
-97.458461,0.000014
-97.447235,0.000014
-97.436010,0.000014
-97.424784,0.000014
-97.413559,0.000014
-97.402333,0.000014
-97.391108,0.000014
-97.379882,0.000014
-97.368657,0.000014
-97.357431,0.000014
-97.346206,0.000014
-97.334980,0.000014
-97.323755,0.000014
-97.312529,0.000014
-97.301304,0.000014
-97.290078,0.000014
-97.278853,0.000014
-97.267627,0.000014
-97.256402,0.000014
-97.245176,0.000014
-97.233951,0.000014
-97.222725,0.000014
-97.211500,0.000014
-97.200274,0.000014
-97.189049,0.000014
-97.177824,0.000014
-97.166598,0.000014
-97.155373,0.000014
-97.144147,0.000014
-97.132922,0.000014
-97.121696,0.000014
-97.110471,0.000014
-97.099245,0.000014
-97.088020,0.000014
-97.076794,0.000014
-97.065569,0.000014
-97.054343,0.000014
-97.043118,0.000014
-97.031892,0.000014
-97.020667,0.000014
-97.009441,0.000014
-96.998216,0.000014
-96.986990,0.000014
-96.975765,0.000014
-96.964539,0.000014
-96.953314,0.000014
-96.942088,0.000014
-96.930863,0.000014
-96.919637,0.000014
-96.908412,0.000014
-96.897186,0.000014
-96.885961,0.000014
-96.874735,0.000014
-96.863510,0.000014
-96.852284,0.000014
-96.841059,0.000014
-96.829833,0.000014
-96.818608,0.000014
-96.807382,0.000014
-96.796157,0.000015
-96.784931,0.000015
-96.773706,0.000015
-96.762480,0.000015
-96.751255,0.000015
-96.740029,0.000015
-96.728804,0.000015
-96.717578,0.000015
-96.706353,0.000015
-96.695127,0.000015
-96.683902,0.000015
-96.672676,0.000015
-96.661451,0.000015
-96.650225,0.000015
-96.639000,0.000015
-96.627774,0.000015
-96.616549,0.000015
-96.605323,0.000015
-96.594098,0.000015
-96.582872,0.000015
-96.571647,0.000015
-96.560421,0.000015
-96.549196,0.000015
-96.537970,0.000015
-96.526745,0.000015
-96.515519,0.000015
-96.504294,0.000015
-96.493068,0.000015
-96.481843,0.000015
-96.470617,0.000015
-96.459392,0.000015
-96.448166,0.000015
-96.436941,0.000015
-96.425715,0.000015
-96.414490,0.000015
-96.403265,0.000015
-96.392039,0.000015
-96.380814,0.000015
-96.369588,0.000015
-96.358363,0.000015
-96.347137,0.000015
-96.335912,0.000015
-96.324686,0.000015
-96.313461,0.000015
-96.302235,0.000015
-96.291010,0.000015
-96.279784,0.000015
-96.268559,0.000015
-96.257333,0.000015
-96.246108,0.000015
-96.234882,0.000015
-96.223657,0.000015
-96.212431,0.000015
-96.201206,0.000015
-96.189980,0.000015
-96.178755,0.000015
-96.167529,0.000015
-96.156304,0.000015
-96.145078,0.000015
-96.133853,0.000015
-96.122627,0.000015
-96.111402,0.000015
-96.100176,0.000015
-96.088951,0.000015
-96.077725,0.000015
-96.066500,0.000015
-96.055274,0.000015
-96.044049,0.000015
-96.032823,0.000015
-96.021598,0.000015
-96.010372,0.000015
-95.999147,0.000015
-95.987921,0.000015
-95.976696,0.000015
-95.965470,0.000015
-95.954245,0.000015
-95.943019,0.000015
-95.931794,0.000015
-95.920568,0.000015
-95.909343,0.000015
-95.898117,0.000015
-95.886892,0.000015
-95.875666,0.000015
-95.864441,0.000015
-95.853215,0.000015
-95.841990,0.000015
-95.830764,0.000015
-95.819539,0.000015
-95.808313,0.000015
-95.797088,0.000015
-95.785862,0.000015
-95.774637,0.000015
-95.763411,0.000015
-95.752186,0.000015
-95.740960,0.000015
-95.729735,0.000015
-95.718509,0.000015
-95.707284,0.000015
-95.696058,0.000015
-95.684833,0.000015
-95.673607,0.000015
-95.662382,0.000015
-95.651156,0.000015
-95.639931,0.000015
-95.628706,0.000015
-95.617480,0.000015
-95.606255,0.000015
-95.595029,0.000015
-95.583804,0.000015
-95.572578,0.000015
-95.561353,0.000015
-95.550127,0.000015
-95.538902,0.000015
-95.527676,0.000015
-95.516451,0.000015
-95.505225,0.000015
-95.494000,0.000015
-95.482774,0.000015
-95.471549,0.000015
-95.460323,0.000015
-95.449098,0.000015
-95.437872,0.000015
-95.426647,0.000015
-95.415421,0.000015
-95.404196,0.000015
-95.392970,0.000015
-95.381745,0.000015
-95.370519,0.000015
-95.359294,0.000015
-95.348068,0.000015
-95.336843,0.000015
-95.325617,0.000015
-95.314392,0.000015
-95.303166,0.000015
-95.291941,0.000015
-95.280715,0.000015
-95.269490,0.000015
-95.258264,0.000015
-95.247039,0.000015
-95.235813,0.000015
-95.224588,0.000015
-95.213362,0.000015
-95.202137,0.000015
-95.190911,0.000015
-95.179686,0.000015
-95.168460,0.000015
-95.157235,0.000015
-95.146009,0.000015
-95.134784,0.000015
-95.123558,0.000015
-95.112333,0.000015
-95.101107,0.000015
-95.089882,0.000015
-95.078656,0.000015
-95.067431,0.000015
-95.056205,0.000015
-95.044980,0.000015
-95.033754,0.000015
-95.022529,0.000015
-95.011303,0.000015
-95.000078,0.000015
-94.988852,0.000015
-94.977627,0.000015
-94.966401,0.000015
-94.955176,0.000015
-94.943950,0.000015
-94.932725,0.000015
-94.921499,0.000015
-94.910274,0.000015
-94.899048,0.000015
-94.887823,0.000015
-94.876597,0.000015
-94.865372,0.000015
-94.854147,0.000015
-94.842921,0.000015
-94.831696,0.000015
-94.820470,0.000015
-94.809245,0.000015
-94.798019,0.000015
-94.786794,0.000015
-94.775568,0.000015
-94.764343,0.000015
-94.753117,0.000015
-94.741892,0.000015
-94.730666,0.000015
-94.719441,0.000015
-94.708215,0.000015
-94.696990,0.000015
-94.685764,0.000015
-94.674539,0.000015
-94.663313,0.000015
-94.652088,0.000015
-94.640862,0.000015
-94.629637,0.000015
-94.618411,0.000015
-94.607186,0.000015
-94.595960,0.000015
-94.584735,0.000015
-94.573509,0.000015
-94.562284,0.000015
-94.551058,0.000015
-94.539833,0.000015
-94.528607,0.000015
-94.517382,0.000015
-94.506156,0.000015
-94.494931,0.000015
-94.483705,0.000015
-94.472480,0.000015
-94.461254,0.000015
-94.450029,0.000015
-94.438803,0.000015
-94.427578,0.000015
-94.416352,0.000015
-94.405127,0.000015
-94.393901,0.000015
-94.382676,0.000015
-94.371450,0.000015
-94.360225,0.000015
-94.348999,0.000015
-94.337774,0.000015
-94.326548,0.000015
-94.315323,0.000015
-94.304097,0.000015
-94.292872,0.000015
-94.281646,0.000015
-94.270421,0.000015
-94.259195,0.000015
-94.247970,0.000015
-94.236744,0.000015
-94.225519,0.000015
-94.214293,0.000015
-94.203068,0.000015
-94.191842,0.000015
-94.180617,0.000015
-94.169391,0.000015
-94.158166,0.000015
-94.146940,0.000015
-94.135715,0.000015
-94.124489,0.000015
-94.113264,0.000015
-94.102038,0.000015
-94.090813,0.000015
-94.079588,0.000015
-94.068362,0.000015
-94.057137,0.000015
-94.045911,0.000015
-94.034686,0.000015
-94.023460,0.000015
-94.012235,0.000015
-94.001009,0.000015
-93.989784,0.000015
-93.978558,0.000015
-93.967333,0.000015
-93.956107,0.000015
-93.944882,0.000015
-93.933656,0.000015
-93.922431,0.000015
-93.911205,0.000015
-93.899980,0.000015
-93.888754,0.000015
-93.877529,0.000015
-93.866303,0.000015
-93.855078,0.000015
-93.843852,0.000015
-93.832627,0.000015
-93.821401,0.000015
-93.810176,0.000015
-93.798950,0.000015
-93.787725,0.000015
-93.776499,0.000015
-93.765274,0.000015
-93.754048,0.000015
-93.742823,0.000015
-93.731597,0.000015
-93.720372,0.000015
-93.709146,0.000015
-93.697921,0.000015
-93.686695,0.000015
-93.675470,0.000015
-93.664244,0.000015
-93.653019,0.000015
-93.641793,0.000015
-93.630568,0.000015
-93.619342,0.000015
-93.608117,0.000015
-93.596891,0.000015
-93.585666,0.000015
-93.574440,0.000015
-93.563215,0.000015
-93.551989,0.000015
-93.540764,0.000015
-93.529538,0.000015
-93.518313,0.000015
-93.507087,0.000015
-93.495862,0.000015
-93.484636,0.000015
-93.473411,0.000015
-93.462185,0.000015
-93.450960,0.000015
-93.439734,0.000015
-93.428509,0.000015
-93.417283,0.000015
-93.406058,0.000015
-93.394832,0.000015
-93.383607,0.000015
-93.372381,0.000015
-93.361156,0.000015
-93.349930,0.000015
-93.338705,0.000015
-93.327479,0.000015
-93.316254,0.000015
-93.305029,0.000015
-93.293803,0.000015
-93.282578,0.000015
-93.271352,0.000015
-93.260127,0.000015
-93.248901,0.000015
-93.237676,0.000015
-93.226450,0.000015
-93.215225,0.000015
-93.203999,0.000015
-93.192774,0.000015
-93.181548,0.000015
-93.170323,0.000015
-93.159097,0.000015
-93.147872,0.000015
-93.136646,0.000015
-93.125421,0.000015
-93.114195,0.000015
-93.102970,0.000015
-93.091744,0.000015
-93.080519,0.000015
-93.069293,0.000015
-93.058068,0.000015
-93.046842,0.000015
-93.035617,0.000015
-93.024391,0.000015
-93.013166,0.000015
-93.001940,0.000015
-92.990715,0.000015
-92.979489,0.000015
-92.968264,0.000015
-92.957038,0.000015
-92.945813,0.000015
-92.934587,0.000015
-92.923362,0.000015
-92.912136,0.000015
-92.900911,0.000015
-92.889685,0.000015
-92.878460,0.000015
-92.867234,0.000015
-92.856009,0.000015
-92.844783,0.000015
-92.833558,0.000015
-92.822332,0.000015
-92.811107,0.000015
-92.799881,0.000015
-92.788656,0.000015
-92.777430,0.000015
-92.766205,0.000015
-92.754979,0.000015
-92.743754,0.000015
-92.732528,0.000015
-92.721303,0.000015
-92.710077,0.000015
-92.698852,0.000015
-92.687626,0.000015
-92.676401,0.000015
-92.665175,0.000015
-92.653950,0.000015
-92.642724,0.000015
-92.631499,0.000015
-92.620273,0.000015
-92.609048,0.000015
-92.597822,0.000015
-92.586597,0.000015
-92.575371,0.000015
-92.564146,0.000015
-92.552921,0.000015
-92.541695,0.000015
-92.530470,0.000015
-92.519244,0.000015
-92.508019,0.000015
-92.496793,0.000015
-92.485568,0.000015
-92.474342,0.000015
-92.463117,0.000015
-92.451891,0.000015
-92.440666,0.000015
-92.429440,0.000015
-92.418215,0.000015
-92.406989,0.000015
-92.395764,0.000015
-92.384538,0.000015
-92.373313,0.000015
-92.362087,0.000015
-92.350862,0.000015
-92.339636,0.000015
-92.328411,0.000015
-92.317185,0.000015
-92.305960,0.000015
-92.294734,0.000015
-92.283509,0.000015
-92.272283,0.000015
-92.261058,0.000015
-92.249832,0.000015
-92.238607,0.000015
-92.227381,0.000015
-92.216156,0.000015
-92.204930,0.000015
-92.193705,0.000015
-92.182479,0.000015
-92.171254,0.000015
-92.160028,0.000015
-92.148803,0.000015
-92.137577,0.000015
-92.126352,0.000015
-92.115126,0.000015
-92.103901,0.000015
-92.092675,0.000015
-92.081450,0.000015
-92.070224,0.000015
-92.058999,0.000015
-92.047773,0.000015
-92.036548,0.000015
-92.025322,0.000015
-92.014097,0.000015
-92.002871,0.000015
-91.991646,0.000015
-91.980420,0.000015
-91.969195,0.000015
-91.957969,0.000015
-91.946744,0.000015
-91.935518,0.000015
-91.924293,0.000015
-91.913067,0.000015
-91.901842,0.000015
-91.890616,0.000015
-91.879391,0.000015
-91.868165,0.000015
-91.856940,0.000015
-91.845714,0.000015
-91.834489,0.000015
-91.823263,0.000015
-91.812038,0.000015
-91.800812,0.000015
-91.789587,0.000015
-91.778362,0.000015
-91.767136,0.000015
-91.755911,0.000015
-91.744685,0.000015
-91.733460,0.000015
-91.722234,0.000015
-91.711009,0.000015
-91.699783,0.000015
-91.688558,0.000015
-91.677332,0.000015
-91.666107,0.000015
-91.654881,0.000015
-91.643656,0.000015
-91.632430,0.000015
-91.621205,0.000015
-91.609979,0.000015
-91.598754,0.000015
-91.587528,0.000015
-91.576303,0.000015
-91.565077,0.000015
-91.553852,0.000015
-91.542626,0.000015
-91.531401,0.000015
-91.520175,0.000015
-91.508950,0.000015
-91.497724,0.000015
-91.486499,0.000015
-91.475273,0.000015
-91.464048,0.000015
-91.452822,0.000015
-91.441597,0.000015
-91.430371,0.000015
-91.419146,0.000015
-91.407920,0.000015
-91.396695,0.000015
-91.385469,0.000015
-91.374244,0.000015
-91.363018,0.000015
-91.351793,0.000015
-91.340567,0.000015
-91.329342,0.000015
-91.318116,0.000015
-91.306891,0.000015
-91.295665,0.000015
-91.284440,0.000015
-91.273214,0.000015
-91.261989,0.000015
-91.250763,0.000015
-91.239538,0.000015
-91.228312,0.000015
-91.217087,0.000015
-91.205861,0.000015
-91.194636,0.000015
-91.183410,0.000015
-91.172185,0.000015
-91.160959,0.000015
-91.149734,0.000015
-91.138508,0.000015
-91.127283,0.000015
-91.116057,0.000015
-91.104832,0.000015
-91.093606,0.000015
-91.082381,0.000015
-91.071155,0.000015
-91.059930,0.000015
-91.048704,0.000015
-91.037479,0.000015
-91.026253,0.000015
-91.015028,0.000015
-91.003803,0.000015
-90.992577,0.000015
-90.981352,0.000015
-90.970126,0.000015
-90.958901,0.000015
-90.947675,0.000015
-90.936450,0.000015
-90.925224,0.000015
-90.913999,0.000015
-90.902773,0.000015
-90.891548,0.000015
-90.880322,0.000015
-90.869097,0.000015
-90.857871,0.000015
-90.846646,0.000015
-90.835420,0.000015
-90.824195,0.000015
-90.812969,0.000015
-90.801744,0.000015
-90.790518,0.000015
-90.779293,0.000015
-90.768067,0.000015
-90.756842,0.000015
-90.745616,0.000015
-90.734391,0.000015
-90.723165,0.000015
-90.711940,0.000015
-90.700714,0.000015
-90.689489,0.000015
-90.678263,0.000015
-90.667038,0.000015
-90.655812,0.000015
-90.644587,0.000015
-90.633361,0.000015
-90.622136,0.000015
-90.610910,0.000015
-90.599685,0.000015
-90.588459,0.000015
-90.577234,0.000015
-90.566008,0.000015
-90.554783,0.000015
-90.543557,0.000015
-90.532332,0.000015
-90.521106,0.000015
-90.509881,0.000015
-90.498655,0.000015
-90.487430,0.000015
-90.476204,0.000015
-90.464979,0.000015
-90.453753,0.000015
-90.442528,0.000015
-90.431302,0.000015
-90.420077,0.000015
-90.408851,0.000015
-90.397626,0.000015
-90.386400,0.000015
-90.375175,0.000015
-90.363949,0.000015
-90.352724,0.000015
-90.341498,0.000015
-90.330273,0.000015
-90.319047,0.000015
-90.307822,0.000015
-90.296596,0.000015
-90.285371,0.000015
-90.274145,0.000015
-90.262920,0.000015
-90.251694,0.000015
-90.240469,0.000015
-90.229244,0.000015
-90.218018,0.000015
-90.206793,0.000015
-90.195567,0.000015
-90.184342,0.000015
-90.173116,0.000015
-90.161891,0.000015
-90.150665,0.000015
-90.139440,0.000015
-90.128214,0.000015
-90.116989,0.000015
-90.105763,0.000015
-90.094538,0.000015
-90.083312,0.000015
-90.072087,0.000015
-90.060861,0.000015
-90.049636,0.000015
-90.038410,0.000015
-90.027185,0.000015
-90.015959,0.000016
-90.004734,0.000016
-89.993508,0.000016
-89.982283,0.000016
-89.971057,0.000016
-89.959832,0.000016
-89.948606,0.000016
-89.937381,0.000016
-89.926155,0.000016
-89.914930,0.000016
-89.903704,0.000016
-89.892479,0.000016
-89.881253,0.000016
-89.870028,0.000016
-89.858802,0.000016
-89.847577,0.000016
-89.836351,0.000016
-89.825126,0.000016
-89.813900,0.000016
-89.802675,0.000016
-89.791449,0.000016
-89.780224,0.000016
-89.768998,0.000016
-89.757773,0.000016
-89.746547,0.000016
-89.735322,0.000016
-89.724096,0.000016
-89.712871,0.000016
-89.701645,0.000016
-89.690420,0.000016
-89.679194,0.000016
-89.667969,0.000016
-89.656743,0.000016
-89.645518,0.000016
-89.634292,0.000016
-89.623067,0.000016
-89.611841,0.000016
-89.600616,0.000016
-89.589390,0.000016
-89.578165,0.000016
-89.566939,0.000016
-89.555714,0.000016
-89.544488,0.000016
-89.533263,0.000016
-89.522037,0.000016
-89.510812,0.000016
-89.499586,0.000016
-89.488361,0.000016
-89.477135,0.000016
-89.465910,0.000016
-89.454685,0.000016
-89.443459,0.000016
-89.432234,0.000016
-89.421008,0.000016
