# This file was generated with SimpNMR v1.6.0 at 15:51:42 16-03-2026 
shift (ppm),intensity (a.u.)
-93.917929,0.000015
-93.906517,0.000015
-93.895106,0.000015
-93.883694,0.000015
-93.872282,0.000015
-93.860871,0.000015
-93.849459,0.000015
-93.838048,0.000015
-93.826636,0.000015
-93.815225,0.000015
-93.803813,0.000015
-93.792402,0.000015
-93.780990,0.000015
-93.769579,0.000015
-93.758167,0.000015
-93.746756,0.000015
-93.735344,0.000015
-93.723933,0.000015
-93.712521,0.000015
-93.701109,0.000015
-93.689698,0.000015
-93.678286,0.000015
-93.666875,0.000015
-93.655463,0.000015
-93.644052,0.000015
-93.632640,0.000015
-93.621229,0.000015
-93.609817,0.000015
-93.598406,0.000015
-93.586994,0.000015
-93.575583,0.000015
-93.564171,0.000015
-93.552760,0.000015
-93.541348,0.000015
-93.529937,0.000015
-93.518525,0.000015
-93.507113,0.000015
-93.495702,0.000015
-93.484290,0.000015
-93.472879,0.000015
-93.461467,0.000015
-93.450056,0.000015
-93.438644,0.000015
-93.427233,0.000015
-93.415821,0.000015
-93.404410,0.000015
-93.392998,0.000015
-93.381587,0.000015
-93.370175,0.000015
-93.358764,0.000015
-93.347352,0.000015
-93.335940,0.000015
-93.324529,0.000015
-93.313117,0.000015
-93.301706,0.000015
-93.290294,0.000015
-93.278883,0.000015
-93.267471,0.000015
-93.256060,0.000015
-93.244648,0.000015
-93.233237,0.000015
-93.221825,0.000015
-93.210414,0.000015
-93.199002,0.000015
-93.187591,0.000015
-93.176179,0.000015
-93.164768,0.000015
-93.153356,0.000015
-93.141944,0.000015
-93.130533,0.000015
-93.119121,0.000015
-93.107710,0.000015
-93.096298,0.000015
-93.084887,0.000015
-93.073475,0.000015
-93.062064,0.000015
-93.050652,0.000015
-93.039241,0.000015
-93.027829,0.000015
-93.016418,0.000015
-93.005006,0.000015
-92.993595,0.000015
-92.982183,0.000015
-92.970771,0.000015
-92.959360,0.000015
-92.947948,0.000015
-92.936537,0.000015
-92.925125,0.000015
-92.913714,0.000015
-92.902302,0.000015
-92.890891,0.000015
-92.879479,0.000015
-92.868068,0.000015
-92.856656,0.000015
-92.845245,0.000015
-92.833833,0.000015
-92.822422,0.000015
-92.811010,0.000015
-92.799599,0.000015
-92.788187,0.000015
-92.776775,0.000015
-92.765364,0.000015
-92.753952,0.000015
-92.742541,0.000015
-92.731129,0.000015
-92.719718,0.000015
-92.708306,0.000015
-92.696895,0.000015
-92.685483,0.000015
-92.674072,0.000015
-92.662660,0.000015
-92.651249,0.000015
-92.639837,0.000015
-92.628426,0.000015
-92.617014,0.000015
-92.605603,0.000015
-92.594191,0.000015
-92.582779,0.000015
-92.571368,0.000015
-92.559956,0.000015
-92.548545,0.000015
-92.537133,0.000015
-92.525722,0.000015
-92.514310,0.000015
-92.502899,0.000015
-92.491487,0.000015
-92.480076,0.000015
-92.468664,0.000015
-92.457253,0.000015
-92.445841,0.000015
-92.434430,0.000015
-92.423018,0.000015
-92.411606,0.000015
-92.400195,0.000015
-92.388783,0.000015
-92.377372,0.000015
-92.365960,0.000015
-92.354549,0.000015
-92.343137,0.000015
-92.331726,0.000015
-92.320314,0.000015
-92.308903,0.000015
-92.297491,0.000015
-92.286080,0.000015
-92.274668,0.000015
-92.263257,0.000015
-92.251845,0.000015
-92.240434,0.000015
-92.229022,0.000015
-92.217610,0.000015
-92.206199,0.000015
-92.194787,0.000015
-92.183376,0.000015
-92.171964,0.000015
-92.160553,0.000015
-92.149141,0.000015
-92.137730,0.000015
-92.126318,0.000015
-92.114907,0.000015
-92.103495,0.000015
-92.092084,0.000015
-92.080672,0.000015
-92.069261,0.000015
-92.057849,0.000015
-92.046437,0.000015
-92.035026,0.000015
-92.023614,0.000015
-92.012203,0.000015
-92.000791,0.000015
-91.989380,0.000015
-91.977968,0.000015
-91.966557,0.000015
-91.955145,0.000015
-91.943734,0.000015
-91.932322,0.000015
-91.920911,0.000015
-91.909499,0.000015
-91.898088,0.000015
-91.886676,0.000015
-91.875265,0.000015
-91.863853,0.000015
-91.852441,0.000015
-91.841030,0.000015
-91.829618,0.000015
-91.818207,0.000015
-91.806795,0.000015
-91.795384,0.000015
-91.783972,0.000015
-91.772561,0.000015
-91.761149,0.000015
-91.749738,0.000015
-91.738326,0.000015
-91.726915,0.000015
-91.715503,0.000015
-91.704092,0.000015
-91.692680,0.000015
-91.681268,0.000015
-91.669857,0.000015
-91.658445,0.000015
-91.647034,0.000015
-91.635622,0.000015
-91.624211,0.000015
-91.612799,0.000015
-91.601388,0.000015
-91.589976,0.000015
-91.578565,0.000015
-91.567153,0.000015
-91.555742,0.000015
-91.544330,0.000015
-91.532919,0.000015
-91.521507,0.000015
-91.510096,0.000015
-91.498684,0.000015
-91.487272,0.000015
-91.475861,0.000015
-91.464449,0.000015
-91.453038,0.000015
-91.441626,0.000015
-91.430215,0.000015
-91.418803,0.000015
-91.407392,0.000015
-91.395980,0.000015
-91.384569,0.000015
-91.373157,0.000015
-91.361746,0.000015
-91.350334,0.000015
-91.338923,0.000015
-91.327511,0.000015
-91.316099,0.000015
-91.304688,0.000015
-91.293276,0.000015
-91.281865,0.000015
-91.270453,0.000015
-91.259042,0.000015
-91.247630,0.000015
-91.236219,0.000015
-91.224807,0.000015
-91.213396,0.000015
-91.201984,0.000015
-91.190573,0.000015
-91.179161,0.000015
-91.167750,0.000015
-91.156338,0.000015
-91.144927,0.000015
-91.133515,0.000015
-91.122103,0.000015
-91.110692,0.000015
-91.099280,0.000015
-91.087869,0.000015
-91.076457,0.000015
-91.065046,0.000015
-91.053634,0.000015
-91.042223,0.000015
