1241.293155	5.563299
1241.285581	5.571424
1241.278006	5.579552
1241.270431	6.031790
1241.262856	6.484030
1241.255281	7.298571
1241.247707	8.113113
1241.240132	8.966612
1241.232557	9.633116
1241.224982	9.937319
1241.217408	9.929861
1241.209833	9.454430
1241.202258	8.667341
1241.194683	8.036081
1241.187108	7.404821
1241.179534	6.715126
1241.171959	6.025429
1241.164384	5.335733
1241.156809	4.646036
1241.149234	3.858948
1241.141660	3.071859
1241.134085	2.284769
1241.126510	1.497681
1241.118935	0.765131
1241.111361	0.032582
1241.103786	-0.688280
1241.096211	-1.409142
1241.088636	-1.990488
1241.081061	-2.384839
1241.073487	-2.245475
1241.065912	-1.669790
1241.058337	-0.759072
1241.050762	0.338640
1241.043188	1.514268
1241.035613	2.378237
1241.028038	2.712387
1241.020463	2.734879
1241.012888	2.913198
1241.005314	3.091520
1240.997739	3.063368
1240.990164	3.035215
1240.982589	3.007061
1240.975014	2.978909
1240.967440	2.598711
1240.959865	2.218512
1240.952290	1.838312
1240.944715	1.458115
1240.937141	1.077915
1240.929566	0.697717
1240.921991	0.317518
1240.914416	-0.062680
1240.906841	-0.115638
1240.899267	-0.168595
1240.891692	-0.221553
1240.884117	-0.274510
1240.876542	0.233517
1240.868967	0.741544
1240.861393	1.249571
1240.853818	1.757599
1240.846243	2.375923
1240.838668	2.994249
1240.831094	3.612574
1240.823519	4.230898
1240.815944	4.412903
1240.808369	4.594906
1240.800794	4.776909
1240.793220	4.958912
1240.785645	4.521496
1240.778070	4.084078
1240.770495	3.646662
1240.762920	3.209244
1240.755346	3.208149
1240.747771	3.207052
1240.740196	3.205957
1240.732621	3.204861
1240.725047	3.236393
1240.717472	3.267923
1240.709897	3.299454
1240.702322	3.330986
1240.694747	3.050858
1240.687173	2.770731
1240.679598	2.490604
1240.672023	2.210476
1240.664448	1.821270
1240.656873	1.432061
1240.649299	1.042854
1240.641724	0.653646
1240.634149	0.700760
1240.626574	0.747874
1240.619000	0.794989
1240.611425	0.842102
1240.603850	0.983444
1240.596275	1.124786
1240.588700	1.266128
1240.581126	1.407470
1240.573551	1.572186
1240.565976	1.736902
1240.558401	1.901619
1240.550826	2.066336
1240.543252	2.721912
1240.535677	3.377491
1240.528102	4.407059
