# This file was generated with ParaNMR v1.14.0 at 14:28:03 20-07-2026 
shift (ppm),intensity (a.u.)
-93.643968,0.000151
-93.641950,0.000151
-93.639932,0.000151
-93.637914,0.000151
-93.635895,0.000151
-93.633877,0.000151
-93.631859,0.000151
-93.629841,0.000151
-93.627823,0.000151
-93.625804,0.000151
-93.623786,0.000151
-93.621768,0.000151
-93.619750,0.000151
-93.617732,0.000151
-93.615714,0.000151
-93.613695,0.000151
-93.611677,0.000151
-93.609659,0.000151
-93.607641,0.000151
-93.605623,0.000151
-93.603604,0.000151
-93.601586,0.000152
-93.599568,0.000152
-93.597550,0.000152
-93.595532,0.000152
-93.593513,0.000152
-93.591495,0.000152
-93.589477,0.000152
-93.587459,0.000152
-93.585441,0.000152
-93.583423,0.000152
-93.581404,0.000152
-93.579386,0.000152
-93.577368,0.000152
-93.575350,0.000152
-93.573332,0.000152
-93.571313,0.000152
-93.569295,0.000152
-93.567277,0.000152
-93.565259,0.000152
-93.563241,0.000152
-93.561222,0.000152
-93.559204,0.000152
-93.557186,0.000152
-93.555168,0.000152
-93.553150,0.000152
-93.551132,0.000152
-93.549113,0.000152
-93.547095,0.000152
-93.545077,0.000152
-93.543059,0.000152
-93.541041,0.000152
-93.539022,0.000152
-93.537004,0.000152
-93.534986,0.000152
-93.532968,0.000152
-93.530950,0.000152
-93.528931,0.000152
-93.526913,0.000152
-93.524895,0.000153
-93.522877,0.000153
-93.520859,0.000153
-93.518841,0.000153
-93.516822,0.000153
-93.514804,0.000153
-93.512786,0.000153
-93.510768,0.000153
-93.508750,0.000153
-93.506731,0.000153
-93.504713,0.000153
-93.502695,0.000153
-93.500677,0.000153
-93.498659,0.000153
-93.496640,0.000153
-93.494622,0.000153
-93.492604,0.000153
-93.490586,0.000153
-93.488568,0.000153
-93.486550,0.000153
-93.484531,0.000153
-93.482513,0.000153
-93.480495,0.000153
-93.478477,0.000153
-93.476459,0.000153
-93.474440,0.000153
-93.472422,0.000153
-93.470404,0.000153
-93.468386,0.000153
-93.466368,0.000153
-93.464349,0.000153
-93.462331,0.000153
-93.460313,0.000153
-93.458295,0.000153
-93.456277,0.000153
-93.454259,0.000153
-93.452240,0.000153
-93.450222,0.000154
-93.448204,0.000154
-93.446186,0.000154
-93.444168,0.000154
-93.442149,0.000154
-93.440131,0.000154
-93.438113,0.000154
-93.436095,0.000154
-93.434077,0.000154
-93.432058,0.000154
-93.430040,0.000154
-93.428022,0.000154
-93.426004,0.000154
-93.423986,0.000154
-93.421968,0.000154
-93.419949,0.000154
-93.417931,0.000154
-93.415913,0.000154
-93.413895,0.000154
-93.411877,0.000154
-93.409858,0.000154
-93.407840,0.000154
-93.405822,0.000154
-93.403804,0.000154
-93.401786,0.000154
-93.399767,0.000154
-93.397749,0.000154
-93.395731,0.000154
-93.393713,0.000154
-93.391695,0.000154
-93.389677,0.000154
-93.387658,0.000154
-93.385640,0.000154
-93.383622,0.000154
-93.381604,0.000154
-93.379586,0.000154
-93.377567,0.000154
-93.375549,0.000154
-93.373531,0.000155
-93.371513,0.000155
-93.369495,0.000155
-93.367476,0.000155
-93.365458,0.000155
-93.363440,0.000155
-93.361422,0.000155
-93.359404,0.000155
-93.357386,0.000155
-93.355367,0.000155
-93.353349,0.000155
-93.351331,0.000155
-93.349313,0.000155
-93.347295,0.000155
-93.345276,0.000155
-93.343258,0.000155
-93.341240,0.000155
-93.339222,0.000155
-93.337204,0.000155
-93.335185,0.000155
-93.333167,0.000155
-93.331149,0.000155
-93.329131,0.000155
-93.327113,0.000155
-93.325095,0.000155
-93.323076,0.000155
-93.321058,0.000155
-93.319040,0.000155
-93.317022,0.000155
-93.315004,0.000155
-93.312985,0.000155
-93.310967,0.000155
-93.308949,0.000155
-93.306931,0.000155
-93.304913,0.000155
-93.302894,0.000155
-93.300876,0.000156
-93.298858,0.000156
-93.296840,0.000156
-93.294822,0.000156
-93.292804,0.000156
-93.290785,0.000156
-93.288767,0.000156
-93.286749,0.000156
-93.284731,0.000156
-93.282713,0.000156
-93.280694,0.000156
-93.278676,0.000156
-93.276658,0.000156
-93.274640,0.000156
-93.272622,0.000156
-93.270603,0.000156
-93.268585,0.000156
-93.266567,0.000156
-93.264549,0.000156
-93.262531,0.000156
-93.260513,0.000156
-93.258494,0.000156
-93.256476,0.000156
-93.254458,0.000156
-93.252440,0.000156
-93.250422,0.000156
-93.248403,0.000156
-93.246385,0.000156
-93.244367,0.000156
-93.242349,0.000156
-93.240331,0.000156
-93.238312,0.000156
-93.236294,0.000156
-93.234276,0.000156
-93.232258,0.000156
-93.230240,0.000156
-93.228222,0.000156
-93.226203,0.000157
-93.224185,0.000157
-93.222167,0.000157
-93.220149,0.000157
-93.218131,0.000157
-93.216112,0.000157
-93.214094,0.000157
-93.212076,0.000157
-93.210058,0.000157
-93.208040,0.000157
-93.206021,0.000157
-93.204003,0.000157
-93.201985,0.000157
-93.199967,0.000157
-93.197949,0.000157
-93.195931,0.000157
-93.193912,0.000157
-93.191894,0.000157
-93.189876,0.000157
-93.187858,0.000157
-93.185840,0.000157
-93.183821,0.000157
-93.181803,0.000157
-93.179785,0.000157
-93.177767,0.000157
-93.175749,0.000157
-93.173730,0.000157
-93.171712,0.000157
-93.169694,0.000157
-93.167676,0.000157
-93.165658,0.000157
-93.163640,0.000157
-93.161621,0.000157
-93.159603,0.000157
-93.157585,0.000157
-93.155567,0.000157
-93.153549,0.000158
-93.151530,0.000158
-93.149512,0.000158
-93.147494,0.000158
-93.145476,0.000158
-93.143458,0.000158
-93.141439,0.000158
-93.139421,0.000158
-93.137403,0.000158
-93.135385,0.000158
-93.133367,0.000158
-93.131349,0.000158
-93.129330,0.000158
-93.127312,0.000158
-93.125294,0.000158
-93.123276,0.000158
-93.121258,0.000158
-93.119239,0.000158
-93.117221,0.000158
-93.115203,0.000158
-93.113185,0.000158
-93.111167,0.000158
-93.109148,0.000158
-93.107130,0.000158
-93.105112,0.000158
-93.103094,0.000158
-93.101076,0.000158
-93.099058,0.000158
-93.097039,0.000158
-93.095021,0.000158
-93.093003,0.000158
-93.090985,0.000158
-93.088967,0.000158
-93.086948,0.000158
-93.084930,0.000158
-93.082912,0.000159
-93.080894,0.000159
