# This file was generated with ParaNMR v1.14.0 at 12:33:11 21-07-2026 
shift (ppm),intensity (a.u.)
-101.737799,0.002673
-101.735559,0.002674
-101.733318,0.002676
-101.731078,0.002677
-101.728838,0.002679
-101.726597,0.002680
-101.724357,0.002682
-101.722117,0.002683
-101.719876,0.002685
-101.717636,0.002686
-101.715396,0.002688
-101.713155,0.002689
-101.710915,0.002691
-101.708675,0.002692
-101.706434,0.002694
-101.704194,0.002695
-101.701954,0.002697
-101.699713,0.002698
-101.697473,0.002700
-101.695232,0.002701
-101.692992,0.002703
-101.690752,0.002704
-101.688511,0.002706
-101.686271,0.002707
-101.684031,0.002709
-101.681790,0.002710
-101.679550,0.002712
-101.677310,0.002713
-101.675069,0.002715
-101.672829,0.002716
-101.670589,0.002718
-101.668348,0.002719
-101.666108,0.002721
-101.663868,0.002722
-101.661627,0.002724
-101.659387,0.002725
-101.657147,0.002727
-101.654906,0.002728
-101.652666,0.002730
-101.650426,0.002732
-101.648185,0.002733
-101.645945,0.002735
-101.643705,0.002736
-101.641464,0.002738
-101.639224,0.002739
-101.636983,0.002741
-101.634743,0.002742
-101.632503,0.002744
-101.630262,0.002745
-101.628022,0.002747
-101.625782,0.002748
-101.623541,0.002750
-101.621301,0.002752
-101.619061,0.002753
-101.616820,0.002755
-101.614580,0.002756
-101.612340,0.002758
-101.610099,0.002759
-101.607859,0.002761
-101.605619,0.002762
-101.603378,0.002764
-101.601138,0.002765
-101.598898,0.002767
-101.596657,0.002769
-101.594417,0.002770
-101.592177,0.002772
-101.589936,0.002773
-101.587696,0.002775
-101.585456,0.002776
-101.583215,0.002778
-101.580975,0.002780
-101.578734,0.002781
-101.576494,0.002783
-101.574254,0.002784
-101.572013,0.002786
-101.569773,0.002787
-101.567533,0.002789
-101.565292,0.002791
-101.563052,0.002792
-101.560812,0.002794
-101.558571,0.002795
-101.556331,0.002797
-101.554091,0.002799
-101.551850,0.002800
-101.549610,0.002802
-101.547370,0.002803
-101.545129,0.002805
-101.542889,0.002807
-101.540649,0.002808
-101.538408,0.002810
-101.536168,0.002811
-101.533928,0.002813
-101.531687,0.002814
-101.529447,0.002816
-101.527207,0.002818
-101.524966,0.002819
-101.522726,0.002821
-101.520485,0.002823
-101.518245,0.002824
-101.516005,0.002826
-101.513764,0.002827
-101.511524,0.002829
-101.509284,0.002831
-101.507043,0.002832
-101.504803,0.002834
-101.502563,0.002835
-101.500322,0.002837
-101.498082,0.002839
-101.495842,0.002840
-101.493601,0.002842
-101.491361,0.002844
-101.489121,0.002845
-101.486880,0.002847
-101.484640,0.002848
-101.482400,0.002850
-101.480159,0.002852
-101.477919,0.002853
-101.475679,0.002855
-101.473438,0.002857
-101.471198,0.002858
-101.468957,0.002860
-101.466717,0.002862
-101.464477,0.002863
-101.462236,0.002865
-101.459996,0.002867
-101.457756,0.002868
-101.455515,0.002870
-101.453275,0.002871
-101.451035,0.002873
-101.448794,0.002875
-101.446554,0.002876
-101.444314,0.002878
-101.442073,0.002880
-101.439833,0.002881
-101.437593,0.002883
-101.435352,0.002885
-101.433112,0.002886
-101.430872,0.002888
-101.428631,0.002890
-101.426391,0.002891
-101.424151,0.002893
-101.421910,0.002895
-101.419670,0.002896
-101.417430,0.002898
-101.415189,0.002900
-101.412949,0.002901
-101.410708,0.002903
-101.408468,0.002905
-101.406228,0.002907
-101.403987,0.002908
-101.401747,0.002910
-101.399507,0.002912
-101.397266,0.002913
-101.395026,0.002915
-101.392786,0.002917
-101.390545,0.002918
-101.388305,0.002920
-101.386065,0.002922
-101.383824,0.002923
-101.381584,0.002925
-101.379344,0.002927
-101.377103,0.002929
-101.374863,0.002930
-101.372623,0.002932
-101.370382,0.002934
-101.368142,0.002935
-101.365902,0.002937
-101.363661,0.002939
-101.361421,0.002941
-101.359181,0.002942
-101.356940,0.002944
-101.354700,0.002946
-101.352459,0.002947
-101.350219,0.002949
-101.347979,0.002951
-101.345738,0.002953
-101.343498,0.002954
-101.341258,0.002956
-101.339017,0.002958
-101.336777,0.002960
-101.334537,0.002961
-101.332296,0.002963
-101.330056,0.002965
-101.327816,0.002966
-101.325575,0.002968
-101.323335,0.002970
-101.321095,0.002972
-101.318854,0.002973
-101.316614,0.002975
-101.314374,0.002977
-101.312133,0.002979
-101.309893,0.002980
-101.307653,0.002982
-101.305412,0.002984
-101.303172,0.002986
-101.300931,0.002987
-101.298691,0.002989
-101.296451,0.002991
-101.294210,0.002993
-101.291970,0.002995
-101.289730,0.002996
-101.287489,0.002998
-101.285249,0.003000
-101.283009,0.003002
-101.280768,0.003003
-101.278528,0.003005
-101.276288,0.003007
-101.274047,0.003009
-101.271807,0.003010
-101.269567,0.003012
-101.267326,0.003014
-101.265086,0.003016
-101.262846,0.003018
-101.260605,0.003019
-101.258365,0.003021
-101.256125,0.003023
-101.253884,0.003025
-101.251644,0.003027
-101.249404,0.003028
-101.247163,0.003030
-101.244923,0.003032
-101.242682,0.003034
-101.240442,0.003036
-101.238202,0.003037
-101.235961,0.003039
-101.233721,0.003041
-101.231481,0.003043
-101.229240,0.003045
-101.227000,0.003046
-101.224760,0.003048
-101.222519,0.003050
-101.220279,0.003052
-101.218039,0.003054
-101.215798,0.003055
-101.213558,0.003057
-101.211318,0.003059
-101.209077,0.003061
-101.206837,0.003063
-101.204597,0.003065
-101.202356,0.003066
-101.200116,0.003068
-101.197876,0.003070
-101.195635,0.003072
-101.193395,0.003074
-101.191155,0.003076
-101.188914,0.003077
-101.186674,0.003079
-101.184433,0.003081
-101.182193,0.003083
-101.179953,0.003085
-101.177712,0.003087
-101.175472,0.003089
-101.173232,0.003090
-101.170991,0.003092
-101.168751,0.003094
-101.166511,0.003096
-101.164270,0.003098
-101.162030,0.003100
-101.159790,0.003102
-101.157549,0.003103
-101.155309,0.003105
-101.153069,0.003107
-101.150828,0.003109
-101.148588,0.003111
-101.146348,0.003113
-101.144107,0.003115
-101.141867,0.003117
-101.139627,0.003118
-101.137386,0.003120
-101.135146,0.003122
-101.132905,0.003124
-101.130665,0.003126
-101.128425,0.003128
-101.126184,0.003130
-101.123944,0.003132
-101.121704,0.003133
-101.119463,0.003135
-101.117223,0.003137
-101.114983,0.003139
-101.112742,0.003141
-101.110502,0.003143
-101.108262,0.003145
-101.106021,0.003147
-101.103781,0.003149
-101.101541,0.003151
-101.099300,0.003153
-101.097060,0.003154
-101.094820,0.003156
-101.092579,0.003158
-101.090339,0.003160
-101.088099,0.003162
-101.085858,0.003164
-101.083618,0.003166
-101.081378,0.003168
-101.079137,0.003170
-101.076897,0.003172
-101.074656,0.003174
-101.072416,0.003176
-101.070176,0.003178
-101.067935,0.003179
-101.065695,0.003181
-101.063455,0.003183
-101.061214,0.003185
-101.058974,0.003187
-101.056734,0.003189
-101.054493,0.003191
-101.052253,0.003193
-101.050013,0.003195
-101.047772,0.003197
-101.045532,0.003199
-101.043292,0.003201
-101.041051,0.003203
-101.038811,0.003205
-101.036571,0.003207
-101.034330,0.003209
-101.032090,0.003211
-101.029850,0.003213
-101.027609,0.003215
-101.025369,0.003217
-101.023129,0.003219
-101.020888,0.003221
-101.018648,0.003223
-101.016407,0.003225
-101.014167,0.003227
-101.011927,0.003228
-101.009686,0.003230
-101.007446,0.003232
-101.005206,0.003234
-101.002965,0.003236
-101.000725,0.003238
-100.998485,0.003240
-100.996244,0.003242
-100.994004,0.003244
-100.991764,0.003246
-100.989523,0.003248
-100.987283,0.003250
-100.985043,0.003252
-100.982802,0.003254
-100.980562,0.003256
-100.978322,0.003258
-100.976081,0.003260
-100.973841,0.003262
-100.971601,0.003265
-100.969360,0.003267
-100.967120,0.003269
-100.964879,0.003271
-100.962639,0.003273
-100.960399,0.003275
-100.958158,0.003277
-100.955918,0.003279
-100.953678,0.003281
-100.951437,0.003283
-100.949197,0.003285
-100.946957,0.003287
-100.944716,0.003289
-100.942476,0.003291
-100.940236,0.003293
-100.937995,0.003295
-100.935755,0.003297
-100.933515,0.003299
-100.931274,0.003301
-100.929034,0.003303
-100.926794,0.003305
-100.924553,0.003307
-100.922313,0.003309
-100.920073,0.003311
-100.917832,0.003314
-100.915592,0.003316
-100.913352,0.003318
-100.911111,0.003320
-100.908871,0.003322
-100.906630,0.003324
-100.904390,0.003326
-100.902150,0.003328
-100.899909,0.003330
-100.897669,0.003332
-100.895429,0.003334
-100.893188,0.003336
-100.890948,0.003338
-100.888708,0.003341
-100.886467,0.003343
-100.884227,0.003345
-100.881987,0.003347
-100.879746,0.003349
-100.877506,0.003351
-100.875266,0.003353
-100.873025,0.003355
-100.870785,0.003357
-100.868545,0.003359
-100.866304,0.003362
-100.864064,0.003364
-100.861824,0.003366
-100.859583,0.003368
-100.857343,0.003370
-100.855103,0.003372
-100.852862,0.003374
-100.850622,0.003376
-100.848381,0.003379
-100.846141,0.003381
-100.843901,0.003383
-100.841660,0.003385
-100.839420,0.003387
-100.837180,0.003389
-100.834939,0.003391
-100.832699,0.003394
-100.830459,0.003396
-100.828218,0.003398
-100.825978,0.003400
-100.823738,0.003402
-100.821497,0.003404
-100.819257,0.003406
-100.817017,0.003409
-100.814776,0.003411
-100.812536,0.003413
-100.810296,0.003415
-100.808055,0.003417
-100.805815,0.003419
-100.803575,0.003422
-100.801334,0.003424
-100.799094,0.003426
-100.796854,0.003428
-100.794613,0.003430
-100.792373,0.003432
-100.790132,0.003435
-100.787892,0.003437
-100.785652,0.003439
-100.783411,0.003441
-100.781171,0.003443
-100.778931,0.003446
-100.776690,0.003448
-100.774450,0.003450
-100.772210,0.003452
-100.769969,0.003454
-100.767729,0.003457
-100.765489,0.003459
-100.763248,0.003461
-100.761008,0.003463
-100.758768,0.003465
-100.756527,0.003468
-100.754287,0.003470
-100.752047,0.003472
-100.749806,0.003474
-100.747566,0.003477
-100.745326,0.003479
-100.743085,0.003481
-100.740845,0.003483
-100.738604,0.003485
-100.736364,0.003488
-100.734124,0.003490
-100.731883,0.003492
-100.729643,0.003494
-100.727403,0.003497
-100.725162,0.003499
-100.722922,0.003501
-100.720682,0.003503
-100.718441,0.003506
-100.716201,0.003508
-100.713961,0.003510
-100.711720,0.003512
-100.709480,0.003515
-100.707240,0.003517
-100.704999,0.003519
-100.702759,0.003521
-100.700519,0.003524
-100.698278,0.003526
-100.696038,0.003528
-100.693798,0.003531
-100.691557,0.003533
-100.689317,0.003535
-100.687077,0.003537
-100.684836,0.003540
-100.682596,0.003542
-100.680355,0.003544
-100.678115,0.003547
-100.675875,0.003549
-100.673634,0.003551
-100.671394,0.003553
-100.669154,0.003556
-100.666913,0.003558
-100.664673,0.003560
-100.662433,0.003563
-100.660192,0.003565
-100.657952,0.003567
-100.655712,0.003570
-100.653471,0.003572
-100.651231,0.003574
-100.648991,0.003577
-100.646750,0.003579
-100.644510,0.003581
-100.642270,0.003584
-100.640029,0.003586
-100.637789,0.003588
-100.635549,0.003591
-100.633308,0.003593
-100.631068,0.003595
-100.628828,0.003598
-100.626587,0.003600
-100.624347,0.003602
-100.622106,0.003605
-100.619866,0.003607
-100.617626,0.003609
-100.615385,0.003612
-100.613145,0.003614
-100.610905,0.003617
-100.608664,0.003619
-100.606424,0.003621
-100.604184,0.003624
-100.601943,0.003626
-100.599703,0.003628
-100.597463,0.003631
-100.595222,0.003633
-100.592982,0.003636
-100.590742,0.003638
-100.588501,0.003640
-100.586261,0.003643
-100.584021,0.003645
-100.581780,0.003647
-100.579540,0.003650
-100.577300,0.003652
-100.575059,0.003655
-100.572819,0.003657
-100.570578,0.003659
-100.568338,0.003662
-100.566098,0.003664
-100.563857,0.003667
-100.561617,0.003669
-100.559377,0.003672
-100.557136,0.003674
-100.554896,0.003676
-100.552656,0.003679
-100.550415,0.003681
-100.548175,0.003684
-100.545935,0.003686
-100.543694,0.003689
-100.541454,0.003691
-100.539214,0.003693
-100.536973,0.003696
-100.534733,0.003698
-100.532493,0.003701
-100.530252,0.003703
-100.528012,0.003706
-100.525772,0.003708
-100.523531,0.003711
-100.521291,0.003713
-100.519051,0.003716
-100.516810,0.003718
-100.514570,0.003721
-100.512329,0.003723
-100.510089,0.003725
-100.507849,0.003728
-100.505608,0.003730
-100.503368,0.003733
-100.501128,0.003735
-100.498887,0.003738
-100.496647,0.003740
-100.494407,0.003743
-100.492166,0.003745
-100.489926,0.003748
-100.487686,0.003750
-100.485445,0.003753
-100.483205,0.003755
-100.480965,0.003758
-100.478724,0.003760
-100.476484,0.003763
-100.474244,0.003765
-100.472003,0.003768
-100.469763,0.003770
-100.467523,0.003773
-100.465282,0.003776
-100.463042,0.003778
-100.460802,0.003781
-100.458561,0.003783
-100.456321,0.003786
-100.454080,0.003788
-100.451840,0.003791
-100.449600,0.003793
-100.447359,0.003796
-100.445119,0.003798
-100.442879,0.003801
-100.440638,0.003803
-100.438398,0.003806
-100.436158,0.003809
-100.433917,0.003811
-100.431677,0.003814
-100.429437,0.003816
-100.427196,0.003819
-100.424956,0.003821
-100.422716,0.003824
-100.420475,0.003827
-100.418235,0.003829
-100.415995,0.003832
-100.413754,0.003834
-100.411514,0.003837
-100.409274,0.003840
-100.407033,0.003842
-100.404793,0.003845
-100.402552,0.003847
-100.400312,0.003850
-100.398072,0.003853
-100.395831,0.003855
-100.393591,0.003858
-100.391351,0.003860
-100.389110,0.003863
-100.386870,0.003866
-100.384630,0.003868
-100.382389,0.003871
-100.380149,0.003874
-100.377909,0.003876
-100.375668,0.003879
-100.373428,0.003881
-100.371188,0.003884
-100.368947,0.003887
-100.366707,0.003889
-100.364467,0.003892
-100.362226,0.003895
-100.359986,0.003897
-100.357746,0.003900
-100.355505,0.003903
-100.353265,0.003905
-100.351025,0.003908
-100.348784,0.003911
-100.346544,0.003913
-100.344303,0.003916
-100.342063,0.003919
-100.339823,0.003921
-100.337582,0.003924
-100.335342,0.003927
-100.333102,0.003929
-100.330861,0.003932
-100.328621,0.003935
-100.326381,0.003937
-100.324140,0.003940
-100.321900,0.003943
-100.319660,0.003946
-100.317419,0.003948
-100.315179,0.003951
-100.312939,0.003954
-100.310698,0.003956
-100.308458,0.003959
-100.306218,0.003962
-100.303977,0.003965
-100.301737,0.003967
-100.299497,0.003970
-100.297256,0.003973
-100.295016,0.003976
-100.292776,0.003978
-100.290535,0.003981
-100.288295,0.003984
-100.286054,0.003987
-100.283814,0.003989
-100.281574,0.003992
-100.279333,0.003995
-100.277093,0.003998
-100.274853,0.004000
-100.272612,0.004003
-100.270372,0.004006
-100.268132,0.004009
-100.265891,0.004011
-100.263651,0.004014
-100.261411,0.004017
-100.259170,0.004020
-100.256930,0.004023
-100.254690,0.004025
-100.252449,0.004028
-100.250209,0.004031
-100.247969,0.004034
-100.245728,0.004037
-100.243488,0.004039
-100.241248,0.004042
-100.239007,0.004045
-100.236767,0.004048
-100.234527,0.004051
-100.232286,0.004053
-100.230046,0.004056
-100.227805,0.004059
-100.225565,0.004062
-100.223325,0.004065
-100.221084,0.004068
-100.218844,0.004070
-100.216604,0.004073
-100.214363,0.004076
-100.212123,0.004079
-100.209883,0.004082
-100.207642,0.004085
-100.205402,0.004087
-100.203162,0.004090
-100.200921,0.004093
-100.198681,0.004096
-100.196441,0.004099
-100.194200,0.004102
-100.191960,0.004105
-100.189720,0.004108
-100.187479,0.004110
-100.185239,0.004113
-100.182999,0.004116
-100.180758,0.004119
-100.178518,0.004122
-100.176277,0.004125
-100.174037,0.004128
-100.171797,0.004131
-100.169556,0.004134
-100.167316,0.004137
-100.165076,0.004139
-100.162835,0.004142
-100.160595,0.004145
-100.158355,0.004148
-100.156114,0.004151
-100.153874,0.004154
-100.151634,0.004157
-100.149393,0.004160
-100.147153,0.004163
-100.144913,0.004166
-100.142672,0.004169
-100.140432,0.004172
-100.138192,0.004175
-100.135951,0.004178
-100.133711,0.004181
-100.131471,0.004184
-100.129230,0.004187
-100.126990,0.004189
-100.124750,0.004192
-100.122509,0.004195
-100.120269,0.004198
-100.118028,0.004201
-100.115788,0.004204
-100.113548,0.004207
-100.111307,0.004210
-100.109067,0.004213
-100.106827,0.004216
-100.104586,0.004219
-100.102346,0.004222
-100.100106,0.004225
-100.097865,0.004228
-100.095625,0.004231
-100.093385,0.004234
-100.091144,0.004237
-100.088904,0.004240
-100.086664,0.004243
-100.084423,0.004246
-100.082183,0.004250
-100.079943,0.004253
-100.077702,0.004256
-100.075462,0.004259
-100.073222,0.004262
-100.070981,0.004265
-100.068741,0.004268
-100.066501,0.004271
-100.064260,0.004274
-100.062020,0.004277
-100.059779,0.004280
-100.057539,0.004283
-100.055299,0.004286
-100.053058,0.004289
-100.050818,0.004292
-100.048578,0.004295
-100.046337,0.004299
-100.044097,0.004302
-100.041857,0.004305
-100.039616,0.004308
-100.037376,0.004311
-100.035136,0.004314
-100.032895,0.004317
-100.030655,0.004320
-100.028415,0.004323
-100.026174,0.004326
-100.023934,0.004330
-100.021694,0.004333
-100.019453,0.004336
-100.017213,0.004339
-100.014973,0.004342
-100.012732,0.004345
-100.010492,0.004348
-100.008251,0.004352
-100.006011,0.004355
-100.003771,0.004358
-100.001530,0.004361
-99.999290,0.004364
-99.997050,0.004367
-99.994809,0.004371
-99.992569,0.004374
-99.990329,0.004377
-99.988088,0.004380
-99.985848,0.004383
-99.983608,0.004386
-99.981367,0.004390
-99.979127,0.004393
-99.976887,0.004396
-99.974646,0.004399
-99.972406,0.004402
-99.970166,0.004406
-99.967925,0.004409
-99.965685,0.004412
-99.963445,0.004415
-99.961204,0.004418
-99.958964,0.004422
-99.956724,0.004425
-99.954483,0.004428
-99.952243,0.004431
-99.950002,0.004435
-99.947762,0.004438
-99.945522,0.004441
-99.943281,0.004444
-99.941041,0.004448
-99.938801,0.004451
-99.936560,0.004454
-99.934320,0.004457
-99.932080,0.004461
-99.929839,0.004464
-99.927599,0.004467
-99.925359,0.004471
-99.923118,0.004474
-99.920878,0.004477
-99.918638,0.004480
-99.916397,0.004484
-99.914157,0.004487
-99.911917,0.004490
-99.909676,0.004494
-99.907436,0.004497
-99.905196,0.004500
-99.902955,0.004504
-99.900715,0.004507
-99.898475,0.004510
-99.896234,0.004513
-99.893994,0.004517
-99.891753,0.004520
-99.889513,0.004524
-99.887273,0.004527
-99.885032,0.004530
-99.882792,0.004534
-99.880552,0.004537
-99.878311,0.004540
-99.876071,0.004544
-99.873831,0.004547
-99.871590,0.004550
-99.869350,0.004554
-99.867110,0.004557
-99.864869,0.004561
-99.862629,0.004564
-99.860389,0.004567
-99.858148,0.004571
-99.855908,0.004574
-99.853668,0.004577
-99.851427,0.004581
-99.849187,0.004584
-99.846947,0.004588
-99.844706,0.004591
-99.842466,0.004595
-99.840225,0.004598
-99.837985,0.004601
-99.835745,0.004605
-99.833504,0.004608
-99.831264,0.004612
-99.829024,0.004615
-99.826783,0.004619
-99.824543,0.004622
-99.822303,0.004626
-99.820062,0.004629
-99.817822,0.004632
-99.815582,0.004636
-99.813341,0.004639
-99.811101,0.004643
-99.808861,0.004646
-99.806620,0.004650
-99.804380,0.004653
-99.802140,0.004657
-99.799899,0.004660
-99.797659,0.004664
-99.795419,0.004667
-99.793178,0.004671
-99.790938,0.004674
-99.788698,0.004678
-99.786457,0.004681
-99.784217,0.004685
-99.781976,0.004688
-99.779736,0.004692
-99.777496,0.004696
-99.775255,0.004699
-99.773015,0.004703
-99.770775,0.004706
-99.768534,0.004710
-99.766294,0.004713
-99.764054,0.004717
-99.761813,0.004720
-99.759573,0.004724
-99.757333,0.004728
-99.755092,0.004731
-99.752852,0.004735
-99.750612,0.004738
-99.748371,0.004742
-99.746131,0.004745
-99.743891,0.004749
-99.741650,0.004753
-99.739410,0.004756
-99.737170,0.004760
-99.734929,0.004764
-99.732689,0.004767
-99.730449,0.004771
-99.728208,0.004774
-99.725968,0.004778
-99.723727,0.004782
-99.721487,0.004785
-99.719247,0.004789
-99.717006,0.004793
-99.714766,0.004796
-99.712526,0.004800
-99.710285,0.004804
-99.708045,0.004807
-99.705805,0.004811
-99.703564,0.004815
-99.701324,0.004818
-99.699084,0.004822
-99.696843,0.004826
-99.694603,0.004829
-99.692363,0.004833
-99.690122,0.004837
-99.687882,0.004840
-99.685642,0.004844
-99.683401,0.004848
-99.681161,0.004852
-99.678921,0.004855
-99.676680,0.004859
-99.674440,0.004863
-99.672199,0.004867
-99.669959,0.004870
-99.667719,0.004874
-99.665478,0.004878
-99.663238,0.004882
-99.660998,0.004885
-99.658757,0.004889
-99.656517,0.004893
-99.654277,0.004897
-99.652036,0.004900
-99.649796,0.004904
-99.647556,0.004908
-99.645315,0.004912
-99.643075,0.004916
-99.640835,0.004919
-99.638594,0.004923
-99.636354,0.004927
-99.634114,0.004931
-99.631873,0.004935
-99.629633,0.004938
-99.627393,0.004942
-99.625152,0.004946
-99.622912,0.004950
-99.620672,0.004954
-99.618431,0.004958
-99.616191,0.004961
-99.613950,0.004965
-99.611710,0.004969
-99.609470,0.004973
-99.607229,0.004977
-99.604989,0.004981
-99.602749,0.004985
-99.600508,0.004989
-99.598268,0.004992
-99.596028,0.004996
-99.593787,0.005000
-99.591547,0.005004
-99.589307,0.005008
-99.587066,0.005012
-99.584826,0.005016
-99.582586,0.005020
-99.580345,0.005024
-99.578105,0.005028
-99.575865,0.005032
-99.573624,0.005036
-99.571384,0.005039
-99.569144,0.005043
-99.566903,0.005047
-99.564663,0.005051
-99.562423,0.005055
-99.560182,0.005059
-99.557942,0.005063
-99.555701,0.005067
-99.553461,0.005071
-99.551221,0.005075
-99.548980,0.005079
-99.546740,0.005083
-99.544500,0.005087
-99.542259,0.005091
-99.540019,0.005095
-99.537779,0.005099
-99.535538,0.005103
-99.533298,0.005107
-99.531058,0.005111
-99.528817,0.005115
-99.526577,0.005119
-99.524337,0.005123
-99.522096,0.005127
-99.519856,0.005131
-99.517616,0.005136
-99.515375,0.005140
-99.513135,0.005144
-99.510895,0.005148
-99.508654,0.005152
-99.506414,0.005156
-99.504174,0.005160
-99.501933,0.005164
-99.499693,0.005168
-99.497452,0.005172
-99.495212,0.005176
-99.492972,0.005181
-99.490731,0.005185
-99.488491,0.005189
-99.486251,0.005193
-99.484010,0.005197
-99.481770,0.005201
-99.479530,0.005205
-99.477289,0.005209
-99.475049,0.005214
-99.472809,0.005218
-99.470568,0.005222
-99.468328,0.005226
-99.466088,0.005230
-99.463847,0.005235
-99.461607,0.005239
-99.459367,0.005243
-99.457126,0.005247
-99.454886,0.005251
-99.452646,0.005255
-99.450405,0.005260
-99.448165,0.005264
-99.445924,0.005268
-99.443684,0.005272
-99.441444,0.005277
-99.439203,0.005281
-99.436963,0.005285
-99.434723,0.005289
-99.432482,0.005294
-99.430242,0.005298
-99.428002,0.005302
-99.425761,0.005306
-99.423521,0.005311
-99.421281,0.005315
-99.419040,0.005319
-99.416800,0.005324
-99.414560,0.005328
-99.412319,0.005332
-99.410079,0.005336
-99.407839,0.005341
-99.405598,0.005345
-99.403358,0.005349
-99.401118,0.005354
-99.398877,0.005358
-99.396637,0.005362
-99.394397,0.005367
-99.392156,0.005371
-99.389916,0.005375
-99.387675,0.005380
-99.385435,0.005384
-99.383195,0.005389
-99.380954,0.005393
-99.378714,0.005397
-99.376474,0.005402
-99.374233,0.005406
-99.371993,0.005410
-99.369753,0.005415
-99.367512,0.005419
-99.365272,0.005424
-99.363032,0.005428
-99.360791,0.005433
-99.358551,0.005437
-99.356311,0.005441
-99.354070,0.005446
-99.351830,0.005450
-99.349590,0.005455
-99.347349,0.005459
-99.345109,0.005464
-99.342869,0.005468
-99.340628,0.005473
-99.338388,0.005477
-99.336148,0.005482
-99.333907,0.005486
-99.331667,0.005491
-99.329426,0.005495
-99.327186,0.005500
-99.324946,0.005504
-99.322705,0.005509
-99.320465,0.005513
-99.318225,0.005518
-99.315984,0.005522
-99.313744,0.005527
-99.311504,0.005531
-99.309263,0.005536
-99.307023,0.005540
-99.304783,0.005545
-99.302542,0.005550
-99.300302,0.005554
-99.298062,0.005559
-99.295821,0.005563
-99.293581,0.005568
-99.291341,0.005573
-99.289100,0.005577
-99.286860,0.005582
-99.284620,0.005586
-99.282379,0.005591
-99.280139,0.005596
-99.277898,0.005600
-99.275658,0.005605
-99.273418,0.005610
-99.271177,0.005614
-99.268937,0.005619
-99.266697,0.005624
-99.264456,0.005628
-99.262216,0.005633
-99.259976,0.005638
-99.257735,0.005642
-99.255495,0.005647
-99.253255,0.005652
-99.251014,0.005656
-99.248774,0.005661
-99.246534,0.005666
-99.244293,0.005671
-99.242053,0.005675
-99.239813,0.005680
-99.237572,0.005685
-99.235332,0.005690
-99.233092,0.005694
-99.230851,0.005699
-99.228611,0.005704
-99.226371,0.005709
-99.224130,0.005713
-99.221890,0.005718
-99.219649,0.005723
-99.217409,0.005728
-99.215169,0.005733
-99.212928,0.005737
-99.210688,0.005742
-99.208448,0.005747
-99.206207,0.005752
-99.203967,0.005757
-99.201727,0.005762
-99.199486,0.005766
-99.197246,0.005771
-99.195006,0.005776
-99.192765,0.005781
-99.190525,0.005786
-99.188285,0.005791
-99.186044,0.005796
-99.183804,0.005801
-99.181564,0.005805
-99.179323,0.005810
-99.177083,0.005815
-99.174843,0.005820
-99.172602,0.005825
-99.170362,0.005830
-99.168122,0.005835
-99.165881,0.005840
-99.163641,0.005845
-99.161400,0.005850
-99.159160,0.005855
-99.156920,0.005860
-99.154679,0.005865
-99.152439,0.005870
-99.150199,0.005875
-99.147958,0.005880
-99.145718,0.005885
-99.143478,0.005890
-99.141237,0.005895
-99.138997,0.005900
-99.136757,0.005905
-99.134516,0.005910
-99.132276,0.005915
-99.130036,0.005920
-99.127795,0.005925
-99.125555,0.005930
-99.123315,0.005935
-99.121074,0.005940
-99.118834,0.005945
-99.116594,0.005950
-99.114353,0.005955
-99.112113,0.005961
-99.109872,0.005966
-99.107632,0.005971
-99.105392,0.005976
-99.103151,0.005981
-99.100911,0.005986
-99.098671,0.005991
-99.096430,0.005996
-99.094190,0.006002
-99.091950,0.006007
-99.089709,0.006012
-99.087469,0.006017
-99.085229,0.006022
-99.082988,0.006027
-99.080748,0.006033
-99.078508,0.006038
-99.076267,0.006043
-99.074027,0.006048
-99.071787,0.006054
-99.069546,0.006059
-99.067306,0.006064
-99.065066,0.006069
-99.062825,0.006075
-99.060585,0.006080
-99.058345,0.006085
-99.056104,0.006090
-99.053864,0.006096
-99.051623,0.006101
-99.049383,0.006106
-99.047143,0.006111
-99.044902,0.006117
-99.042662,0.006122
-99.040422,0.006127
-99.038181,0.006133
-99.035941,0.006138
-99.033701,0.006143
-99.031460,0.006149
-99.029220,0.006154
-99.026980,0.006160
-99.024739,0.006165
-99.022499,0.006170
-99.020259,0.006176
-99.018018,0.006181
-99.015778,0.006186
-99.013538,0.006192
-99.011297,0.006197
-99.009057,0.006203
-99.006817,0.006208
-99.004576,0.006214
-99.002336,0.006219
-99.000096,0.006224
-98.997855,0.006230
-98.995615,0.006235
-98.993374,0.006241
-98.991134,0.006246
-98.988894,0.006252
-98.986653,0.006257
-98.984413,0.006263
-98.982173,0.006268
-98.979932,0.006274
-98.977692,0.006279
-98.975452,0.006285
-98.973211,0.006290
-98.970971,0.006296
-98.968731,0.006302
-98.966490,0.006307
-98.964250,0.006313
-98.962010,0.006318
-98.959769,0.006324
-98.957529,0.006329
-98.955289,0.006335
-98.953048,0.006341
-98.950808,0.006346
-98.948568,0.006352
-98.946327,0.006358
-98.944087,0.006363
-98.941846,0.006369
-98.939606,0.006374
-98.937366,0.006380
-98.935125,0.006386
-98.932885,0.006391
-98.930645,0.006397
-98.928404,0.006403
-98.926164,0.006409
-98.923924,0.006414
-98.921683,0.006420
-98.919443,0.006426
-98.917203,0.006431
-98.914962,0.006437
-98.912722,0.006443
-98.910482,0.006449
-98.908241,0.006454
-98.906001,0.006460
-98.903761,0.006466
-98.901520,0.006472
