# This file was generated with SimpNMR v1.6.0 at 15:51:36 16-03-2026 
shift (ppm),intensity (a.u.)
-113.363010,0.000730
-113.360763,0.000730
-113.358517,0.000730
-113.356271,0.000730
-113.354024,0.000731
-113.351778,0.000731
-113.349532,0.000731
-113.347285,0.000731
-113.345039,0.000731
-113.342792,0.000731
-113.340546,0.000731
-113.338300,0.000732
-113.336053,0.000732
-113.333807,0.000732
-113.331561,0.000732
-113.329314,0.000732
-113.327068,0.000732
-113.324822,0.000733
-113.322575,0.000733
-113.320329,0.000733
-113.318083,0.000733
-113.315836,0.000733
-113.313590,0.000733
-113.311344,0.000733
-113.309097,0.000734
-113.306851,0.000734
-113.304605,0.000734
-113.302358,0.000734
-113.300112,0.000734
-113.297866,0.000734
-113.295619,0.000734
-113.293373,0.000735
-113.291127,0.000735
-113.288880,0.000735
-113.286634,0.000735
-113.284388,0.000735
-113.282141,0.000735
-113.279895,0.000736
-113.277649,0.000736
-113.275402,0.000736
-113.273156,0.000736
-113.270910,0.000736
-113.268663,0.000736
-113.266417,0.000736
-113.264171,0.000737
-113.261924,0.000737
-113.259678,0.000737
-113.257432,0.000737
-113.255185,0.000737
-113.252939,0.000737
-113.250693,0.000738
-113.248446,0.000738
-113.246200,0.000738
-113.243954,0.000738
-113.241707,0.000738
-113.239461,0.000738
-113.237215,0.000738
-113.234968,0.000739
-113.232722,0.000739
-113.230475,0.000739
-113.228229,0.000739
-113.225983,0.000739
-113.223736,0.000739
-113.221490,0.000740
-113.219244,0.000740
-113.216997,0.000740
-113.214751,0.000740
-113.212505,0.000740
-113.210258,0.000740
-113.208012,0.000740
-113.205766,0.000741
-113.203519,0.000741
-113.201273,0.000741
-113.199027,0.000741
-113.196780,0.000741
-113.194534,0.000741
-113.192288,0.000742
-113.190041,0.000742
-113.187795,0.000742
-113.185549,0.000742
-113.183302,0.000742
-113.181056,0.000742
-113.178810,0.000742
-113.176563,0.000743
-113.174317,0.000743
-113.172071,0.000743
-113.169824,0.000743
-113.167578,0.000743
-113.165332,0.000743
-113.163085,0.000744
-113.160839,0.000744
-113.158593,0.000744
-113.156346,0.000744
-113.154100,0.000744
-113.151854,0.000744
-113.149607,0.000745
-113.147361,0.000745
-113.145115,0.000745
-113.142868,0.000745
-113.140622,0.000745
-113.138376,0.000745
-113.136129,0.000745
-113.133883,0.000746
-113.131637,0.000746
-113.129390,0.000746
-113.127144,0.000746
-113.124898,0.000746
-113.122651,0.000746
-113.120405,0.000747
-113.118158,0.000747
-113.115912,0.000747
-113.113666,0.000747
-113.111419,0.000747
-113.109173,0.000747
-113.106927,0.000747
-113.104680,0.000748
-113.102434,0.000748
-113.100188,0.000748
-113.097941,0.000748
-113.095695,0.000748
-113.093449,0.000748
-113.091202,0.000749
-113.088956,0.000749
-113.086710,0.000749
-113.084463,0.000749
-113.082217,0.000749
-113.079971,0.000749
-113.077724,0.000750
-113.075478,0.000750
-113.073232,0.000750
-113.070985,0.000750
-113.068739,0.000750
-113.066493,0.000750
-113.064246,0.000750
-113.062000,0.000751
-113.059754,0.000751
-113.057507,0.000751
-113.055261,0.000751
-113.053015,0.000751
-113.050768,0.000751
-113.048522,0.000752
-113.046276,0.000752
-113.044029,0.000752
-113.041783,0.000752
-113.039537,0.000752
-113.037290,0.000752
-113.035044,0.000753
-113.032798,0.000753
-113.030551,0.000753
-113.028305,0.000753
-113.026059,0.000753
-113.023812,0.000753
-113.021566,0.000754
-113.019320,0.000754
-113.017073,0.000754
-113.014827,0.000754
-113.012581,0.000754
-113.010334,0.000754
-113.008088,0.000754
-113.005841,0.000755
-113.003595,0.000755
-113.001349,0.000755
-112.999102,0.000755
-112.996856,0.000755
-112.994610,0.000755
-112.992363,0.000756
-112.990117,0.000756
-112.987871,0.000756
-112.985624,0.000756
-112.983378,0.000756
-112.981132,0.000756
-112.978885,0.000757
-112.976639,0.000757
-112.974393,0.000757
-112.972146,0.000757
-112.969900,0.000757
-112.967654,0.000757
-112.965407,0.000758
-112.963161,0.000758
-112.960915,0.000758
-112.958668,0.000758
-112.956422,0.000758
-112.954176,0.000758
-112.951929,0.000758
